STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,POPULATION,LATITUDE,LONGITUDE
53,053,071604,3,1599,+47.151358,-122.421079
53,053,071703,1,2587,+47.172692,-122.466241
53,053,071703,2,1732,+47.167872,-122.459822
53,053,071704,1,1886,+47.167900,-122.468566
53,053,071704,2,1412,+47.161022,-122.458960
53,053,071704,3,1388,+47.163255,-122.465395
53,053,071705,1,1144,+47.164110,-122.435071
53,053,071705,2,1512,+47.161620,-122.447673
53,053,071705,3,1368,+47.167060,-122.445795
53,053,071706,1,1943,+47.154394,-122.461956
53,053,071707,1,1419,+47.154525,-122.438434
53,053,071707,2,1480,+47.154208,-122.447587
53,053,071803,1,1788,+47.182153,-122.503583
53,053,071803,2,1483,+47.190615,-122.509809
53,053,071803,3,1507,+47.179723,-122.515314
53,053,071803,4,1320,+47.180966,-122.522144
53,053,071805,1,1189,+47.163074,-122.496851
53,053,071805,2,1299,+47.162747,-122.502523
53,053,071805,3,1228,+47.156024,-122.500140
53,053,071806,1,1525,+47.145502,-122.504188
53,053,071806,2,1650,+47.141755,-122.501919
53,053,071806,3,1490,+47.141232,-122.510157
53,053,071807,1,1613,+47.173569,-122.511290
53,053,071807,2,1214,+47.162103,-122.489430
53,053,071807,3,655,+47.167102,-122.481161
53,053,071807,4,788,+47.174494,-122.511324
53,053,071808,1,1467,+47.183185,-122.477852
53,053,071808,2,1505,+47.177893,-122.472564
53,053,071808,3,1487,+47.173272,-122.477841
53,053,071901,1,1685,+47.168595,-122.518952
53,053,071901,2,1661,+47.156428,-122.509954
53,053,071901,3,1793,+47.147652,-122.518395
53,053,071902,1,1442,+47.173252,-122.544255
53,053,071902,2,1403,+47.171761,-122.530138
53,053,071902,3,1512,+47.159434,-122.530220
53,053,071902,4,1366,+47.141673,-122.537534
53,053,072000,1,1800,+47.124809,-122.536466
53,053,072000,2,1523,+47.122652,-122.524725
53,053,072000,3,1737,+47.124202,-122.557145
53,053,072105,1,1317,+47.189150,-122.564499
53,053,072105,2,1152,+47.188074,-122.555804
53,053,072105,3,1226,+47.185550,-122.565175
53,053,072105,4,1810,+47.193834,-122.543602
53,053,072106,1,1358,+47.190102,-122.525270
53,053,072106,2,1678,+47.183139,-122.534966
53,053,072106,3,1849,+47.182711,-122.542248
53,053,072106,4,1622,+47.182956,-122.550242
53,053,072107,1,1711,+47.170741,-122.551094
53,053,072107,2,1366,+47.159414,-122.552017
53,053,072107,3,1473,+47.164186,-122.564351
53,053,072108,1,1799,+47.150641,-122.549829
53,053,072108,2,1528,+47.150385,-122.562248
53,053,072108,3,1423,+47.143998,-122.554169
53,053,072108,4,838,+47.143724,-122.565056
53,053,072109,1,1295,+47.164144,-122.608646
53,053,072109,2,1373,+47.172362,-122.594057
53,053,072109,3,1203,+47.180271,-122.581373
53,053,072111,1,1567,+47.167694,-122.584651
53,053,072111,2,1217,+47.164513,-122.594614
53,053,072112,1,1511,+47.169993,-122.577637
53,053,072112,2,1787,+47.159631,-122.581600
53,053,072112,3,1761,+47.154266,-122.573290
53,053,072305,1,1304,+47.240977,-122.516012
53,053,072305,2,1295,+47.236684,-122.509695
53,053,072305,3,1287,+47.230949,-122.516722
53,053,072305,4,1365,+47.223991,-122.513927
53,053,072305,5,1198,+47.220466,-122.521243
53,053,072307,1,1399,+47.217695,-122.540446
53,053,072307,2,1762,+47.216686,-122.549337
53,053,072307,3,1612,+47.216018,-122.562809
53,053,072309,1,1884,+47.223583,-122.561062
53,053,072309,2,1598,+47.232856,-122.552754
53,053,072309,3,1433,+47.239288,-122.557599
53,053,072309,4,1333,+47.238680,-122.550650
53,053,072310,1,1155,+47.238223,-122.541212
53,053,072310,2,1331,+47.230948,-122.541804
53,053,072310,3,1625,+47.224386,-122.542964
53,053,072311,1,1815,+47.239058,-122.532648
53,053,072311,2,2224,+47.228876,-122.530391
53,053,072311,3,1077,+47.222948,-122.532617
53,053,072312,1,1587,+47.203687,-122.526257
53,053,072312,2,1172,+47.204736,-122.522544
53,053,072312,3,1729,+47.203114,-122.510628
53,053,072312,4,1442,+47.203092,-122.505333
53,053,072313,1,1640,+47.216328,-122.509321
53,053,072313,2,1429,+47.215103,-122.527232
53,053,072313,3,1377,+47.210365,-122.517806
53,053,072314,1,1648,+47.203382,-122.541661
53,053,072314,2,1357,+47.198705,-122.540626
53,053,072314,3,1745,+47.209449,-122.542156
53,053,072315,1,1752,+47.207317,-122.554355
53,053,072315,2,1304,+47.206427,-122.565129
53,053,072405,1,1519,+47.322741,-122.661796
53,053,072405,2,1398,+47.294547,-122.677237
53,053,072405,3,1464,+47.289028,-122.643607
53,053,072406,1,1721,+47.321870,-122.627424
53,053,072406,2,1904,+47.322084,-122.603191
53,053,072406,3,1940,+47.302850,-122.651063
53,053,072406,4,1330,+47.304162,-122.624329
53,053,072407,1,1667,+47.312783,-122.587528
53,053,072407,2,1872,+47.294363,-122.561781
53,053,072407,3,1510,+47.295480,-122.563490
53,053,072408,1,1301,+47.300017,-122.601221
53,053,072408,2,1994,+47.298010,-122.585977
53,053,072408,3,1449,+47.290850,-122.572370
53,053,072408,4,1633,+47.266146,-122.583041
53,053,072409,1,1299,+47.284904,-122.628264
53,053,072409,2,1221,+47.282147,-122.611621
53,053,072410,1,1272,+47.259739,-122.646437
53,053,072410,2,1316,+47.229520,-122.607341
53,053,072410,3,1333,+47.251550,-122.621454
53,053,072503,1,1384,+47.392092,-122.664623
53,053,072503,2,1518,+47.373720,-122.676699
53,053,072503,3,1519,+47.384456,-122.658211
53,053,072504,1,1697,+47.360446,-122.617920
53,053,072504,2,1843,+47.340013,-122.633320
53,053,072504,3,1508,+47.353497,-122.641184
53,053,072506,1,1182,+47.376866,-122.565341
53,053,072506,2,1382,+47.342974,-122.571002
53,053,072506,3,1112,+47.379389,-122.550374
53,053,072507,1,903,+47.340792,-122.593981
53,053,072507,2,1005,+47.329900,-122.588821
53,053,072507,3,1289,+47.321385,-122.580803
53,053,072508,1,1340,+47.394134,-122.609758
53,053,072508,2,1609,+47.382418,-122.604875
53,053,072508,3,1481,+47.382762,-122.583382
53,053,072509,1,1576,+47.370855,-122.603305
53,053,072509,2,1931,+47.362024,-122.600542
53,053,072509,3,2931,+47.353582,-122.594798
53,053,072601,1,1361,+47.385613,-122.737418
53,053,072601,2,1357,+47.370508,-122.780464
53,053,072601,3,1450,+47.363471,-122.737944
53,053,072601,4,1313,+47.385482,-122.714399
53,053,072602,1,1136,+47.357644,-122.713543
53,053,072602,2,1579,+47.319917,-122.764692
53,053,072602,3,1371,+47.277710,-122.783705
53,053,072603,1,1114,+47.228826,-122.746524
53,053,072603,2,1111,+47.204359,-122.776211
53,053,072603,3,1302,+47.160327,-122.695780
53,053,072603,4,2105,+47.242747,-122.797337
53,053,072603,5,349,+47.209498,-122.684297
53,053,072801,1,1548,+47.103423,-122.660206
53,053,072801,2,2325,+47.094434,-122.677685
53,053,072801,3,1411,+47.093917,-122.672070
53,053,072802,1,1862,+47.095125,-122.647655
53,053,072802,2,1475,+47.097593,-122.638074
53,053,072802,3,1601,+47.104023,-122.635040
53,053,072901,1,3195,+47.129723,-122.520170
53,053,072903,1,2388,+47.131792,-122.611782
53,053,072903,2,4374,+47.124912,-122.589293
53,053,072907,1,1671,+47.104754,-122.555224
53,053,072907,2,1791,+47.106370,-122.575110
53,053,072907,3,931,+47.101467,-122.575609
53,053,072908,1,4048,+47.096403,-122.610084
53,053,072908,2,1090,+47.083180,-122.599218
53,053,072908,3,1187,+47.088930,-122.610395
53,053,072908,4,1546,+47.095852,-122.594714
53,053,072909,1,1484,+47.080338,-122.582879
53,053,072909,2,321,+47.096403,-122.551401
53,053,073001,1,1034,+46.946269,-122.499655
53,053,073001,2,1262,+46.953683,-122.548103
53,053,073001,3,1527,+46.979224,-122.512089
53,053,073001,4,1404,+46.981694,-122.465244
53,053,073001,5,1319,+46.996508,-122.538612
53,053,073005,1,1490,+47.003741,-122.396559
53,053,073005,2,1346,+46.986255,-122.390414
53,053,073005,3,1445,+46.961223,-122.424261
53,053,073005,4,1387,+46.951089,-122.372837
53,053,073006,1,1608,+46.913134,-122.437945
53,053,073006,2,1223,+46.928687,-122.507260
53,053,073006,3,1440,+46.902436,-122.365203
53,053,073110,1,1472,+47.132867,-122.257336
53,053,073110,2,1150,+47.129317,-122.274735
53,053,073110,3,1198,+47.140588,-122.250282
53,053,073111,1,1387,+47.129140,-122.287792
53,053,073111,2,1574,+47.121951,-122.283039
53,053,073111,3,1487,+47.115804,-122.271066
53,053,073114,1,1394,+47.037031,-122.379543
53,053,073114,2,1058,+47.028995,-122.380404
53,053,073114,3,1644,+47.030698,-122.364195
53,053,073114,4,1390,+47.047958,-122.379512
53,053,073115,1,2076,+47.046648,-122.354448
53,053,073115,2,1664,+47.027796,-122.349898
53,053,073115,3,766,+47.038835,-122.343350
53,053,073116,1,1942,+47.045431,-122.326382
53,053,073116,2,1524,+47.029481,-122.305520
53,053,073116,3,1500,+47.027811,-122.324552
53,053,073117,1,1313,+47.000794,-122.343372
53,053,073117,2,1220,+46.976614,-122.321572
53,053,073117,3,1438,+46.939113,-122.318851
53,053,073118,1,1200,+47.033511,-122.287202
53,053,073118,2,1182,+47.038213,-122.257636
53,053,073118,3,1338,+47.050646,-122.233028
53,053,073118,4,1082,+47.033517,-122.222565
53,053,073119,1,1674,+46.991732,-122.269528
53,053,073119,2,1772,+46.977546,-122.238709
53,053,073120,1,1489,+47.127158,-122.299251
53,053,073120,2,1850,+47.113426,-122.307428
53,053,073120,3,1813,+47.116054,-122.316910
53,053,073121,1,1759,+47.104447,-122.302764
53,053,073121,2,1563,+47.107587,-122.310230
53,053,073121,3,1924,+47.098904,-122.312504
53,053,073122,1,2785,+47.103232,-122.277078
53,053,073122,2,1721,+47.102400,-122.259450
53,053,073122,3,1212,+47.109690,-122.257832
53,053,073123,1,1574,+47.119916,-122.257475
53,053,073123,2,2319,+47.096133,-122.258864
53,053,073123,3,1998,+47.106944,-122.245771
53,053,073124,1,1743,+47.060513,-122.307126
53,053,073124,2,2197,+47.074932,-122.301655
53,053,073126,1,1291,+47.088188,-122.298286
53,053,073126,2,1376,+47.088582,-122.304000
53,053,073126,3,1317,+47.091075,-122.302505
53,053,073127,1,1120,+47.106552,-122.339869
53,053,073127,2,3070,+47.106913,-122.325837
53,053,073128,1,1327,+47.082685,-122.341175
53,053,073128,2,2288,+47.092837,-122.331425
53,053,073128,3,1854,+47.083097,-122.330411
53,053,073128,4,1270,+47.075101,-122.331314
53,053,073129,1,2605,+47.087381,-122.279239
53,053,073129,2,1901,+47.083052,-122.287296
53,053,073129,3,1194,+47.077493,-122.288679
53,053,073130,1,1208,+47.074510,-122.251804
53,053,073130,2,1202,+47.065046,-122.283419
53,053,073130,3,1208,+47.063084,-122.259582
53,053,073131,1,1914,+47.093421,-122.312782
53,053,073131,2,1432,+47.086002,-122.319981
53,053,073132,1,1509,+47.084411,-122.310026
53,053,073132,2,1157,+47.082086,-122.300814
53,053,073132,3,1783,+47.075914,-122.311500
53,053,073133,1,1011,+47.079440,-122.321285
53,053,073133,2,1394,+47.073450,-122.320648
53,053,073133,3,1451,+47.068499,-122.324448
53,053,073200,1,1385,+46.869332,-122.278389
53,053,073200,2,1250,+46.898173,-122.297731
53,053,073200,3,1258,+46.856866,-122.279288
53,053,073200,4,1333,+46.870152,-122.254044
53,053,073200,5,1192,+46.771802,-122.119114
53,053,073301,1,1389,+47.210322,-122.224770
53,053,073301,2,1445,+47.201266,-122.224252
53,053,073301,3,296,+47.236246,-122.242439
53,053,073301,4,1247,+47.207164,-122.234336
53,053,073301,5,1617,+47.206330,-122.218415
53,053,073302,1,1455,+47.199313,-122.242587
53,053,073302,2,1684,+47.198181,-122.227396
53,053,073302,3,1477,+47.188862,-122.233624
53,053,073404,1,1253,+47.188494,-122.294131
53,053,073404,2,1209,+47.183952,-122.290914
53,053,073404,3,1345,+47.173793,-122.308580
53,053,073404,4,1332,+47.186288,-122.309590
53,053,073404,5,1313,+47.183773,-122.317976
53,053,073405,1,1044,+47.185195,-122.280315
53,053,073405,2,1315,+47.173306,-122.292391
53,053,073405,3,1273,+47.177056,-122.279169
53,053,073406,1,1454,+47.173562,-122.262476
53,053,073406,2,1354,+47.182718,-122.269672
53,053,073406,3,1796,+47.195169,-122.260593
53,053,073406,4,1338,+47.191474,-122.272058
53,053,073407,1,1295,+47.195765,-122.288986
53,053,073407,2,1116,+47.199245,-122.308649
53,053,073407,3,1191,+47.195230,-122.297642
53,053,073408,1,1437,+47.203502,-122.323762
53,053,073408,2,1519,+47.196508,-122.320679
53,053,073408,3,1466,+47.193376,-122.309257
53,053,073501,1,1563,+47.250903,-122.281115
53,053,073501,2,1439,+47.239652,-122.287402
53,053,073501,3,1392,+47.237430,-122.264829
53,053,073502,1,1478,+47.231300,-122.283882
53,053,073502,2,1622,+47.218926,-122.282864
53,053,073502,3,1389,+47.211275,-122.264910
53,053,940001,1,1527,+47.309795,-122.411414
53,053,940001,2,1311,+47.304452,-122.436846
53,053,940002,1,1476,+47.262480,-122.343751
53,053,940002,2,639,+47.233670,-122.366710
53,053,940002,3,796,+47.242865,-122.365794
53,053,940002,4,1416,+47.253210,-122.345735
53,053,940004,1,1573,+47.193127,-122.365244
53,053,940004,2,1324,+47.186223,-122.386230
53,053,940004,3,1307,+47.209152,-122.362503
53,053,940004,4,1353,+47.218930,-122.386869
53,053,940004,5,1310,+47.202881,-122.377918
53,053,940005,1,1784,+47.275646,-122.362455
53,053,940005,2,1583,+47.279124,-122.377902
53,053,940005,3,1727,+47.284229,-122.373027
53,053,940005,4,1477,+47.289717,-122.378495
53,053,940006,1,1659,+47.220218,-122.405292
53,053,940006,2,1992,+47.216113,-122.402431
53,053,940007,1,1865,+47.233572,-122.406523
53,053,940007,2,1620,+47.227655,-122.400398
53,053,940008,1,1618,+47.297995,-122.403607
53,053,940008,2,1766,+47.295099,-122.390448
53,053,940008,3,1232,+47.291910,-122.396508
53,053,940008,4,1542,+47.290786,-122.386169
53,053,940009,1,2165,+47.226379,-122.317411
53,053,940009,2,1855,+47.233660,-122.303619
53,053,940010,1,1594,+47.208160,-122.289898
53,053,940010,2,1586,+47.202117,-122.277389
53,053,940010,3,1903,+47.205432,-122.332111
53,053,940011,1,1419,+47.296231,-122.411408
53,053,940011,2,1570,+47.307272,-122.416001
53,053,940011,3,1319,+47.307434,-122.425565
53,053,940012,1,1351,+47.236661,-122.350972
53,053,940012,2,1187,+47.232295,-122.351318
53,053,940012,3,1880,+47.236117,-122.342187
53,053,940013,1,1241,+47.225613,-122.347953
53,053,940013,2,1350,+47.220700,-122.347640
53,053,940013,3,1321,+47.221883,-122.344518
53,055,960101,1,976,+48.705238,-122.902357
53,055,960101,2,656,+48.643974,-122.858119
53,055,960101,3,1104,+48.670748,-122.842326
53,055,960102,1,619,+48.683572,-122.923478
53,055,960102,2,849,+48.620730,-122.914380
53,055,960103,1,743,+48.703589,-122.944692
53,055,960103,2,1053,+48.638218,-122.978439
53,055,960301,1,1257,+48.580699,-123.092179
53,055,960301,2,904,+48.540487,-123.141072
53,055,960301,3,561,+48.608684,-123.154185
53,055,960302,1,1258,+48.527327,-123.069448
53,055,960302,2,1234,+48.486425,-123.023730
53,055,960400,1,1085,+48.530006,-123.004431
53,055,960400,2,1008,+48.532036,-123.022018
53,055,960400,3,1325,+48.537246,-123.031674
53,055,960501,1,786,+48.457987,-122.892474
53,055,960501,2,1006,+48.522819,-122.909681
53,055,960502,1,1364,+48.515581,-122.878925
53,055,990100,0,0,+48.352890,-123.056166
53,057,940201,1,1356,+48.497182,-122.678692
53,057,940201,2,1132,+48.492100,-122.674903
53,057,940301,1,2579,+48.475734,-122.611688
53,057,940302,1,1704,+48.435957,-122.591044
53,057,940302,2,1271,+48.439605,-122.653346
53,057,940401,1,2382,+48.494927,-122.644098
53,057,940401,2,800,+48.491935,-122.629585
53,057,940402,1,1645,+48.502965,-122.623656
53,057,940403,1,1547,+48.505762,-122.649942
53,057,940403,2,1464,+48.500859,-122.665426
53,057,940500,1,1171,+48.500430,-122.613175
53,057,940500,2,816,+48.491970,-122.621037
53,057,940500,3,646,+48.493146,-122.614363
53,057,940600,1,833,+48.511715,-122.606997
53,057,940600,2,848,+48.509197,-122.614661
53,057,940700,1,852,+48.511032,-122.625165
53,057,940700,2,741,+48.516157,-122.622666
53,057,940801,1,1472,+48.379939,-122.518719
53,057,940802,1,764,+48.402197,-122.538986
53,057,940802,2,992,+48.399269,-122.509403
53,057,950100,1,744,+48.549378,-122.616878
53,057,950100,2,204,+48.470954,-122.559332
53,057,950801,1,1144,+48.560879,-122.485197
53,057,950801,2,907,+48.523257,-122.386283
53,057,950802,1,1371,+48.593585,-122.399193
53,057,950802,2,1633,+48.563161,-122.335044
53,057,950803,1,1513,+48.616366,-122.325318
53,057,950900,1,1820,+48.567433,-122.255730
53,057,950900,2,1765,+48.527222,-122.184846
53,057,950900,3,862,+48.585758,-122.209230
53,057,951000,1,1592,+48.527818,-121.959499
53,057,951000,2,1494,+48.527601,-122.078881
53,057,951101,1,797,+48.530087,-121.499539
53,057,951101,2,1103,+48.540316,-121.829605
53,057,951102,1,742,+48.536039,-121.756006
53,057,951102,2,661,+48.387321,-121.503645
53,057,951102,3,1796,+48.515139,-121.759236
53,057,951200,1,2257,+48.380923,-122.215624
53,057,951200,2,1347,+48.413965,-122.155566
53,057,951300,1,1333,+48.466371,-122.223009
53,057,951300,2,822,+48.456370,-122.217176
53,057,951400,1,708,+48.497675,-122.252869
53,057,951400,2,988,+48.501204,-122.232590
53,057,951400,3,1083,+48.495983,-122.231834
53,057,951400,4,1701,+48.499240,-122.219764
53,057,951501,1,1490,+48.506478,-122.225913
53,057,951501,2,1072,+48.508654,-122.213553
53,057,951501,3,859,+48.506449,-122.237427
53,057,951502,1,1521,+48.528979,-122.244576
53,057,951502,2,1936,+48.507009,-122.258083
53,057,951503,1,1932,+48.516088,-122.234723
53,057,951503,2,2036,+48.519833,-122.220193
53,057,951600,1,1425,+48.478826,-122.304400
53,057,951600,2,1359,+48.493461,-122.295121
53,057,951600,3,1789,+48.492981,-122.319188
53,057,951700,1,1152,+48.476089,-122.322160
53,057,951700,2,2733,+48.468634,-122.319615
53,057,951800,1,1715,+48.463837,-122.336306
53,057,951800,2,1547,+48.474325,-122.338111
53,057,951800,3,1707,+48.472326,-122.347914
53,057,951900,1,1442,+48.488492,-122.455994
53,057,951900,2,2432,+48.464268,-122.388059
53,057,952100,1,962,+48.389972,-122.494179
53,057,952100,2,719,+48.401150,-122.466023
53,057,952100,3,1840,+48.421172,-122.400312
53,057,952200,1,1270,+48.439705,-122.334664
53,057,952200,2,1916,+48.437993,-122.319538
53,057,952200,3,1374,+48.430389,-122.322550
53,057,952301,1,2101,+48.432680,-122.309058
53,057,952301,2,1214,+48.432661,-122.296485
53,057,952301,3,1607,+48.439313,-122.300183
53,057,952303,1,2102,+48.424229,-122.319919
53,057,952303,2,1730,+48.424541,-122.307237
53,057,952304,1,2242,+48.428159,-122.285822
53,057,952304,2,2529,+48.446457,-122.298717
53,057,952304,3,1886,+48.425801,-122.274205
53,057,952401,1,631,+48.418361,-122.326220
53,057,952401,2,1154,+48.411509,-122.322316
53,057,952401,3,1129,+48.411517,-122.330855
53,057,952403,1,3533,+48.414461,-122.300912
53,057,952403,2,2281,+48.411359,-122.278543
53,057,952404,1,1899,+48.417206,-122.309816
53,057,952405,1,1121,+48.417615,-122.316147
53,057,952500,1,1234,+48.410310,-122.341487
53,057,952500,2,1032,+48.423810,-122.332909
53,057,952500,3,564,+48.419230,-122.337260
53,057,952600,1,706,+48.426457,-122.352375
53,057,952600,2,893,+48.424171,-122.360971
53,057,952600,3,727,+48.400063,-122.341972
53,057,952600,4,1705,+48.397750,-122.317722
53,057,952700,1,1521,+48.359989,-122.280146
53,057,952700,2,1384,+48.321880,-122.279775
53,057,952700,3,968,+48.338773,-122.363037
53,057,990100,0,0,+48.558474,-122.669674
53,059,950100,1,104,+45.908472,-121.950775
53,059,950200,1,1803,+45.632206,-122.217903
53,059,950200,2,1334,+45.599915,-122.180829
53,059,950200,3,1911,+45.634248,-121.994107
53,059,950300,1,894,+45.694748,-121.894117
53,059,950300,2,1121,+45.704995,-121.884139
53,059,950400,1,797,+45.721658,-121.793822
53,059,950400,2,1482,+45.746710,-121.586659
53,059,950500,1,981,+45.779052,-121.870311
53,059,950500,2,1609,+45.735937,-121.824156
53,061,040100,1,1404,+48.004976,-122.209615
53,061,040100,2,1216,+48.006260,-122.200773
53,061,040100,3,1553,+47.994070,-122.209725
53,061,040100,4,199,+47.994882,-122.220002
53,061,040200,1,1328,+48.007493,-122.191140
53,061,040200,2,1486,+47.998432,-122.187329
53,061,040200,3,835,+47.997190,-122.191094
53,061,040200,4,973,+47.999833,-122.196985
53,061,040200,5,916,+48.003826,-122.194285
53,061,040300,1,1413,+47.992902,-122.196433
53,061,040300,2,1695,+47.995086,-122.203628
53,061,040400,1,1380,+47.986764,-122.205544
